,reasoning,answer,confidence,question,actual,correct
265,"To find the average number of carnations, we need to add the total number of carnations in all the bouquets and then divide by the number of bouquets. The total carnations are 9 + 14 + 13 = 36, and there are 3 bouquets, so the average is 36 / 3 = 12.",12.0,1.0,Trevor buys several bouquets of carnations. The first included 9 carnations; the second included 14 carnations; the third included 13 carnations. What is the average number of carnations in the bouquets?,12,True
266,"John earned $18 on Saturday and half of that on Sunday, which is $9. So, his total earnings for the weekend are $18 + $9 = $27. He needs $60 to buy the pogo stick, so the amount he still needs is $60 - $27 = $33.",33.0,1.0,John earned $18 on Saturday but he only managed to earn half that amount on Sunday. He earned $20 the previous weekend. How much more money does he need to earn to give him the $60 he needs to buy a new pogo stick?,13,False
267,"Each call lasts 1 hour, which is 60 minutes. The charge is 5 cents per minute. The cost of one call is therefore 60 minutes * $0.05/minute = $3.00. If Ayla talks to 50 customers a week, her weekly cost would be 50 calls * $3.00/call = $150. There are approximately 4 weeks in a month, so her monthly cost would be $150/week * 4 weeks = $600.",600.0,1.0,"Ayla has a customer care job whose primary role is to hear complaints from customers and advise them on the best way to solve their problems. She talks with each customer for a limited amount of time, and each phone call is charged five cents per minute. If each call lasts 1 hour, what's the phone bill at the end of the month if she manages to talk to 50 customers a week?",600,True
268,"Nadia buys 20 roses. For lilies, she buys 3/4 times as many as roses, which is 20 * (3/4) = 15 lilies. The cost for roses is 20 * $5 = $100. The cost for lilies is 15 * ($5 * 2) = 15 * $10 = $150. The total amount spent is $100 + $150 = $250.",250.0,1.0,"Nadia was sent to the flower shop to buy 20 roses and 3/4 times as many Lillies as roses. If roses cost $5 each and lilies cost twice as much each, calculate the total amount of money Nadia used to buy the flowers.",250,True
269,"First, we calculate Oliver's total amount of money. He has 10 $20 bills, which amounts to 10 * 20 = $200. He also has 3 $5 bills, which amounts to 3 * 5 = $15. Therefore, Oliver's total is $200 + $15 = $215. Next, we calculate William's total amount of money. He has 15 $10 bills, which amounts to 15 * 10 = $150. He also has 4 $5 bills, which amounts to 4 * 5 = $20. Therefore, William's total is $150 + $20 = $170. Finally, we find the difference: Oliver's total ($215) - William's total ($170) = $215 - $170 = $45. Therefore, Oliver has $45 more than William.",45.0,1.0,Oliver has 10 $20 and 3 $5 bills. William has 15 $10 and 4 $5 bills. How much more money does Oliver have than William?,45,True
270,"To find out how much 30% of the commercial's length is, I will calculate 30% of 30 seconds. 30% of 30 seconds is 0.30 * 30 = 9 seconds. Then, I will subtract this reduction from the original length: 30 seconds - 9 seconds = 21 seconds. Therefore, the shortened commercial will be 21 seconds long.",21.0,1.0,Ursula is working at a marketing firm. She created a 30-second long commercial. Her boss told her that this commercial is too long to air and told her to shorten the commercial by 30%. How long will this commercial be after Ursula makes the desired changes?,21,True
271,"Let K be the number of marbles Katrina has. Since Mabel has 5 times as many marbles as Katrina, we can set up the equation: 5K = 85, which gives K = 17. Amanda has A marbles, and according to the problem, A + 12 = 2K. Since K = 17, we have A + 12 = 34, leading to A = 22. Now, Mabel has 85 marbles. To find how many more marbles Mabel has than Amanda, we calculate: 85 - 22 = 63.",63.0,1.0,"Amanda needs 12 more marbles to have twice as many marbles as Katrina, and Mabel has 5 times as many marbles as Katrina. If Mabel has 85 marbles, how many more marbles does Mabel have than Amanda?",63,True
272,"Hansel's annual salary after a 10% raise is $30,000 + ($30,000 * 0.10) = $30,000 + $3,000 = $33,000. Gretel's annual salary after a 15% raise is $30,000 + ($30,000 * 0.15) = $30,000 + $4,500 = $34,500. The difference in their salaries is $34,500 - $33,000 = $1,500.",1500.0,1.0,"Hansel makes $30,000 a year and just received a 10% raise.  Gretel makes the same amount as Hansel but received a 15% raise.  How much more money will Gretel make compared to Hansel?",1500,True
273,"Sabrina has a total of 14 books in the series. She has read 4 books in the first month, leaving her with 10 books remaining. In the second month, she reads half of the remaining 10 books, which is 5 books. Thus, after two months, she has read a total of 4 + 5 = 9 books. The number of books left to read is 14 - 9 = 5 books. Each book has 200 pages, so the total number of pages she has left to read is 5 books * 200 pages/book = 1000 pages.",1000.0,1.0,"Sabrina went to the library and found a historical series novel called The Rangers Apprentice. There are 14 books in the series, and each book has 200 pages. She read four books in a month and half the number of books remaining in the second month. What's the total number of pages Sabrina has to read to finish the whole series?",1000,True
274,"Arven bought five puppies for $800. The cost for the three puppies on sale is 3 * $150 = $450. The total cost for all five puppies is $800, so the cost for the remaining two puppies is $800 - $450 = $350. Since the two puppies cost the same, we divide the remaining cost by 2: $350 / 2 = $175. Therefore, each of the two other puppies costs $175.",175.0,1.0,Arven bought five puppies for a total cost of $800. Three puppies are on sale for $150 each. How much does each of those two other puppies cost if they cost the same?,175,True
275,"To find the total cost of the property, we need to calculate the price of both the house and the barn separately and then sum them up. The house costs $98 per sq ft for 2,400 sq ft, which is 98 * 2400 = $235,200. The barn costs $98 per sq ft for 1,000 sq ft, which is 98 * 1000 = $98,000. Therefore, the total cost is $235,200 + $98,000 = $333,200.",333200.0,1.0,"The price of a home is $98 per square foot (sq ft).  The house is 2,400 sq ft and the barn out back is 1,000 sq ft.  How much is this property?",333200,True
276,"Robi's savings follow a pattern where he doubles the amount he saves each month. In January he saves $2, in February $4, in March $8, and so on. So, the savings for each month will be: January - $2, February - $4, March - $8, April - $16, May - $32, June - $64. To find the total savings after 6 months, we add these amounts together: $2 + $4 + $8 + $16 + $32 + $64 = $126.",126.0,1.0,"One of Robi's new year's resolutions is to start saving. He started to save $2 in January. This is followed by $4 in February and $8 in March. If he continues this saving pattern, how much will be his total savings after 6 months?",126,True
277,"The total cost can be calculated by multiplying the number of cards bought from each box by the price of each card, and then summing the results. For the first box: 6 cards * $1.25/card = $7.50. For the second box: 6 cards * $1.75/card = $10.50. The total cost is $7.50 + $10.50 = $18.00.",18.0,1.0,"The card shop has two boxes of cards. The first box contains cards that cost $1.25 each. The second box contains cards that cost $1.75 each. A boy then comes in and buys 6 cards from each box. What was the total cost, in dollars, of the cards he bought?",18,True
278,"Betty's account balance is $3,456. Gina has two accounts, and each account has a quarter of Betty's balance. Therefore, each account has $3,456 / 4 = $864. Since there are two accounts, the combined balance of Gina's accounts is 2 * $864 = $1,728.",1728.0,1.0,"Gina has two bank accounts. Each account has a quarter of the balance in Betty's account. If Betty's account balance is $3,456, what is the combined balance of both Gina's accounts?",1728,True
279,"If Kristoff has 85 stickers, and Riku has 25 times more stickers than Kristoff, we can calculate Riku's stickers by multiplying Kristoff's stickers by 25. Therefore, Riku has 85 * 25 stickers.",2125.0,1.0,"Riku has 25 times more stickers than Kristoff. If Kristoff has 85 stickers, how many stickers does Riku have?",2210,False
280,"Lily sells tickets for $1, $2, $3, $4, and $5. The total revenue from selling all tickets is 1 + 2 + 3 + 4 + 5 = 15 dollars. Lily keeps a profit of $4, so the amount she gives away as a prize is total revenue minus her profit: 15 - 4 = 11 dollars.",11.0,1.0,Lily has 5 lottery tickets to sell.  She sells the first ticket for $1.  She then sells each successive ticket for a dollar more than the previous ticket. She plans to keep a $4 profit and give the remaining money as the prize. How much money will the winner of the lottery receive?,11,True
281,"To find the vibration rate at the highest setting, we first increase the lowest setting of 1600 vibrations per second by 60%. This is calculated as 1600 * 0.6 = 960. Adding this to the original 1600 gives us 2560 vibrations per second at the highest setting. Then, to find the total number of vibrations experienced in 5 minutes, we convert 5 minutes to seconds (5 * 60 = 300 seconds) and multiply the vibrations per second by the total seconds: 2560 * 300 = 768000. Thus, Matt experiences 768000 vibrations.",768000.0,1.0,"Matt buys a massager.  At the lowest setting, it vibrates at 1600 vibrations per second.  At the highest setting, it vibrates 60% faster.  Matt uses it for 5 minutes at the highest setting.  How many vibrations does he experience?",768000,True
282,"John has a total of 20 episodes, each 30 minutes long, which totals to 20 * 30 = 600 minutes. In hours, this is 600 minutes / 60 = 10 hours. To finish in 5 days, he needs to watch 10 hours / 5 days = 2 hours per day.",2.0,1.0,John wants to finish a show in 5 days.  There are 20 episodes and they are each 30 minutes long.  How many hours does he have to watch a day?,2,True
283,"There were initially 18 students, with 8 boys and therefore 10 girls. For the number of boys and girls to be the same on the trip, the number of girls who were able to join must equal the number of boys, which is 8. Since there were initially 10 girls, the number of girls who did not join the trip is 10 - 8 = 2.",2.0,1.0,"There were 18 students assigned in a minibus for a field trip. Eight of these students were boys. On the day of the field trip, the number of girls and boys was the same since some of the girls were not able to join the trip. How many girls were not able to join the field trip?",2,True
